Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Retreat on Bywood,"990 SE Bywood Ave, Port St Lucie, FL 34983","$2,700",Assisted Living,https://www.caring.com/senior-living/florida/port-st-lucie/the-retreat-on-bywood,Unknown,(855) 650-4693,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/retreat-on-bywood-the/50602/
"Rosewood Manor of Vero Beach, LLC","3710 14th Street, Vero Beach, FL 32960",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/rosewood-manor-of-vero-beach-llc-32960,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/rosewood-manor-of-vero-beach/13743/
Garden View Health and Rehabilitation,"2180 10th Avenue , Vero Beach, FL 32960",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/garden-view-health-and-rehabilitation,72,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/vero-beach/garden-view-health-and-rehabilitation-center/106075/
Loving Care of the Treasure Coast LLC,"2102 SW Larchmont, Port Saint Lucie, FL 34984",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/loving-care-of-the-treasure-coast-llc,5,(800) 558-0653,Not found
Discovery Village at Stuart,"2625 SE Cove Rd, Stuart, FL 34997","$4,692",Assisted Living,https://www.caring.com/senior-living/florida/stuart/discovery-village-at-stuart,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/stuart/discovery-village-at-stuart/53392/
Watercrest St. Lucie West,"279 NW California Blvd., Port Saint Lucie, FL 34986",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/watercrest-st-lucie-west,132,(800) 558-0653,Not found
Spring Hills Assisted Living Facility,"1934 22nd Avenue, Vero Beach, FL 32960","$3,450",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/spring-hills-assisted-living-facility,Unknown,(800) 558-0653,Not found
Renaissance Senior Living Of Vero Beach,"2100 10th Ave, Vero Beach, FL 32960",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/renaissance-senior-living-of-vero-beach-32960,70,(800) 558-0653,Not found
Rosie's Place,"1102 SW Ivanhoe St, Port Saint Lucie, FL 34983",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/rosies-place-34983,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/rosie-s-cottage-alf/50619/
Alto Stuart,"1301 SE Palm Beach Road, Stuart, FL 34994",Not available,Assisted Living,https://www.caring.com/senior-living/florida/stuart/alto-stuart,126,(800) 558-0653,Not found
Grand Oaks - Jensen Beach,"125 NW Jensen Beach Boulevard, Jensen Beach, FL 34957",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jensen-beach/grand-oaks-jensen-beach-34957,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jensen-beach/grand-oaks-of-jensen-beach/50017/
Palms at St. Lucie West,"501 N.W. Cashmere Boulevard, Port Saint Lucie, FL 34986",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/palms-at-st-lucie-west-34986,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/palms-of-st-lucie-west-the-/13499/
Wickshire Port St. Lucie,"9825 South US Highway 1, Port Saint Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/wickshire-port-st-lucie-florida,123,(800) 558-0653,Not found
"Dixie Oak Manor, LLC","6410 Old Dixie Highway, Vero Beach, FL 32967",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/dixie-oak-manor-llc-32967,29,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/dixie-oak-manor/12261/
Port Saint Lucie Nursing & Restorative Care Center,"7300 OLEANDER AVENUE, Port Saint Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/port-saint-lucie-nursing-and-restorative-care-center-34952,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/port-st-lucie/port-st-lucie-rehabilitation-and-healthcare/105410/
Harbor Place at Port St. Lucie,"3700 Southeast Jennings road, Port Saint Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/harbor-place-at-port-st-lucie-34952,128,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/harbor-place-at-port-st-lucie-the/12653/
Sonata Vero Beach,"2425 20th Street, Vero Beach, FL 32960","$4,225",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/sonata-vero-beach,Unknown,(800) 558-0653,Not found
Independent Living With Care Inc,"3165 Sw Fambrough Street, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/independent-living-with-care-inc-port-saint-lucie,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/independent-living-with-care/12818/
Veta's We Care Assisted Living Facility,"510 Sebastian Crossings Blvd, Sebastian, FL 32958",Not available,Assisted Living,https://www.caring.com/senior-living/florida/sebastian/veta-s-we-care-assisted-living-facility,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/sebastian/veta-s-we-care-assisted-living-facilities/50690/
Springfield Gardens Alf,"588 Sw Ray Avenue, Port Saint Lucie, FL 34983",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/springfield-gardens-alf-34983,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/springfield-gardens-alf/13939/
Jamaica Shores ALF,"171 SW Euler Ave, Port Saint Lucie, FL 34953","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/jamaica-shores-alf-34953,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/jamaica-shores/12872/
Oak Harbor,"4755 S Harbor Dr, Vero Beach, FL 32967",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/oak-harbor,Unknown,(800) 558-0653,Not found
Magnolia Gardens Of Warrenton,"930 Hwy. 158 Bus. E, Warrenton, FL 27589",Not available,Assisted Living,https://www.caring.com/senior-living/florida/warrenton/magnolia-gardens-of-warrenton,86,(800) 558-0653,https://www.seniorcare.com/assisted-living/nc/warrenton/alpha-magnolia-garden/35674/
Johanna'S Assisted Living Inc,"1958 Dorado Lane, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/johanna-s-assisted-living-inc-port-saint-lucie,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/johanna-s-assisted-living/12894/
Life Care Center Of Port Saint Lucie,"3720 South Jennings Rd, Port Saint Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/life-care-center-of-port-saint-lucie-34952,123,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/port-st-lucie/life-care-center-of-port-saint-lucie/106012/
Angel Care At Vero Beach Inc,"1130 7 Avenue, Vero Beach, FL 32960",Not available,Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/angel-care-at-vero-beach-inc,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/angel-care-at-vero-beach/50083/
Grand Oaks of Jensen Beach,"125 NW Jensen Beach Blvd, Jensen Beach, FL 34957","$3,450",Assisted Living,https://www.caring.com/senior-living/florida/jensen-beach/grand-oaks-of-jensen-beach,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jensen-beach/grand-oaks-of-jensen-beach/50017/
The Caring Cottages - CLOSED,"4125 SW Winslow St., Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/the-caring-cottages-closed,Unknown,(800) 558-0653,Not found
"Touch Of Grace Assisted Living Facility, Llc","3425 SW Rivera St, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/touch-of-grace-assisted-living-facility-llc,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/touch-of-grace-assisted-living-facility/50659/
Country Living Assisted Care Center,"1762 Sw Arch Street, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/country-living-assisted-care-center-port-saint-lucie,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/country-living-assisted-care-center/12168/
Soaring Eagle Assisted Living Facility,"1568 SW California Blvd, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/soaring-eagle-assisted-living-facility,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/soaring-eagle-assisted-living-facility/50514/
Personal Touch Family Home I,"4702 NW Ever Rd, Port Saint Lucie, FL 34983","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/personal-touch-family-home-i,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/personal-touch-family-home/50575/
Paradise Care Cottage,"2277 SE Lennard Road, Port Saint Lucie, FL 34952","$2,195",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/paradise-care-cottage-34952,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/paradise-care-cottage/13506/
Thrive at Naples - CLOSED,"3480 Pine Ridge Road, Naples, FL 34109",Not available,Assisted Living,https://www.caring.com/senior-living/florida/naples/thrive-at-naples-closed,Unknown,(800) 558-0653,Not found
Live Love Laugh Assisted Living Inc,"1766 Southwest Columbia Street, Port Saint Lucie, FL 34987",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/live-love-laugh-assisted-living-inc-34987,6,(800) 558-0653,Not found
BayView Healthcare,"161 Marine Street, Saint Augustine, FL 32084",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/bayview-healthcare,120,(800) 558-0653,Not found
Grace Manor,"221 SW Yager Place, Port Saint Lucie, FL 34953","$3,800",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/grace-manor-port-saint-lucie,6,(800) 558-0653,Not found
Grand Oaks Of Palm City,"3550 SW Corporate Pkwy, Palm City, FL 34990",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-city/grand-oaks-of-palm-city-34990,Unknown,(800) 558-0653,Not found
Joseph Desmornes Adult Family Care Home,"2621 SW 37th Ter, Cape Coral, FL 33914",Not available,Assisted Living,https://www.caring.com/senior-living/florida/cape-coral/joseph-desmornes-adult-family-care-home,Unknown,(800) 558-0653,Not found
Allegro - St. Augustine,"1101 Plantation Island Dr S, Saint Augustine, FL 32080",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/allegro-st-augustine,Unknown,(800) 558-0653,Not found
Orchid Terrace,"111 Moorings Park Drive, Naples, FL 34105",Not available,Assisted Living,https://www.caring.com/senior-living/florida/naples/orchid-terrace,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/naples/orchid-terrace/13444/
Grafton House,"168 MARINE STREET, Saint Augustine, FL 32084",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/grafton-house-32084,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-augustine/grafton-house/12586/
Vintage Care Senior Living,"203 South Moody Road, Palatka, FL 32177","$3,475",Assisted Living,https://www.caring.com/senior-living/florida/palatka/vintage-care-senior-living,82,(800) 558-0653,Not found
HarborChase of Mandarin,"12350 San Jose Blvd., Jacksonville, FL 32223","$4,795",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/harborchase-of-mandarin,100,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/harborchase-of-jacksonville/12658/
Kiva of Palatka,"201 ZEAGLER DRIVE, Palatka, FL 32177",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palatka/kiva-of-palatka-32177,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palatka/kiva-of-palatka/12946/
Community Hospice,"728 Blanding Boulevard, Orange Park, FL 32065",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/community-hospice-32073,Unknown,(800) 558-0653,Not found
Merciful Assisted Living,"4112 SW Tumble St, Port Saint Lucie, FL 34953","$4,500",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/merciful-assisted-living,6,(800) 558-0653,Not found
Stephens Memorial Home,"5805 Datil Pepper Road, Saint Augustine, FL 32086",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/stephens-memorial-home-32086,15,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-augustine/stephens-memorial-home/13963/
The Legacy at St. Johns,"100 Hillcrest Heights Ave, Jacksonville, FL 32259",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/the-legacy-at-st-johns,57,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-johns/the-legacy-at-st-johns/50643/
BayView HealthCare,"161 Marine St, Saint Augustine, FL 32084",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/bayview-healthcare-saint-augustine,120,(800) 558-0653,Not found
Faith Care Assisted Living Facility,"2562 SW Calder St, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/faith-care-assisted-living-facility,6,(800) 558-0653,Not found
"Mason House, Llc","8005 Renault Dr, Jacksonville, FL 32244",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/mason-house-llc-jacksonville,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/mason-house/50479/
Coral Landing Assisted Living Residences,"2820 OLD MOULTRIE ROAD, Saint Augustine, FL 32086",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/coral-landing-assisted-living-residences-32086,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-augustine/coral-landing-assisted-living-residences/12147/
Life Care Center of Hilliard,"3756 W 3rd Street, Hilliard, FL 32046",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hilliard/life-care-center-of-hilliard-hilliard,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/hilliard/life-care-center-of-hilliard/105756/
Signature HealthCARE of Jacksonville,"2061 Hyde Park Rd, Jacksonville, FL 32210",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/signature-healthcare-of-jacksonville,120,(800) 558-0653,Not found
Brookdale St. Augustine,"150 Mariner Health Way, Saint Augustine, FL 32086","$3,129",Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/brookdale-st-augustine-saint-augustine,115,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-augustine/brookdale-st-augustine/50169/
The Arc Of Putnam County Inc,"110 - 112 Husson Avenue, Palatka, FL 32177",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palatka/the-arc-of-putnam-county-inc-palatka,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palatka/the-arc-of-putnam-county/12807/
Palm Krest Manor,"20 S 10 STREET, Haines City, FL 33844",Not available,Assisted Living,https://www.caring.com/senior-living/florida/haines-city/palm-krest-manor-33844,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/haines-city/palm-krest-manor/13485/
Dayspring Senior Living,"553600 US Highway #1, Hilliard, FL 32046","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/hilliard/dayspring-senior-living,116,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hilliard/dayspring-village/12230/
Putnam Caregivers,"110 Roberts Court, Palatka, FL 32177","$2,650",Assisted Living,https://www.caring.com/senior-living/florida/palatka/putnam-caregivers-llc-32177,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palatka/putnam-caregivers/13634/
