Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Peaceful Lodge,"6630 Hudson Boulevard, Oakdale, MN 55128",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/oakdale/peaceful-lodge,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/st-paul/peaceful-living/49144/
New Perspective | Prior Lake,"4685 Park Nicollet Ave SE, Prior Lake, MN 55372",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/prior-lake/new-perspective-prior-lake,Unknown,(800) 558-0653,Not found
White Pine Advanced Assisted Living of Inver Grove Heights,"9056 Buchanan Trail, Inver Grove Heights, MN 55077",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/inver-grove-heights-white-pine-senior-living-55077,Unknown,(800) 558-0653,Not found
Common Sense Services for Seniors,"165 Bridgepoint Dr, South St Paul, MN 55076",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/south-st-paul/common-sense-services-for-seniors,Unknown,(800) 558-0653,https://www.seniorcare.com/adult-day-care/mn/south-st-paul/common-sense-services-for-seniors/2308/
Hidden Creek Assisted Living,"112005 Hidden Creek Place, Chaska, MN 55318","$5,560",Assisted Living,https://www.caring.com/senior-living/minnesota/chaska/hidden-creek-assisted-living-55318,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/chaska/hidden-creek-assisted-living/27940/
Triple Angels Healthcare,"7957 80TH STREET S, Cottage Grove, MN 55016",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cottage-grove/triple-angels-healthcare-55016,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/cottage-grove/triple-angels-healthcare/29389/
Emerald Crest of Shakopee,"1855 10th Avenue West, Victoria, MN 55379",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/victoria/emerald-crest-of-shakopee-55318,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/shakopee/augustana-emerald-crest-of-sha/28358/
Valleyview Of Northfield,"812 Linden St N , Northfield, MN 55057",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/northfield/valleyview-of-northfield-55057,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/northfield/valley-view-of-northfield/48850/
The Rosemount Senior Living at Steeple Center,"14344 Cameo Avenue West, Rosemount, MN 55068",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/rosemount/the-rosemount-senior-living-at-steeple-center,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/rosemount/rosemount-court/29698/
Regent at Burnsville,"14500 Regent Lane, Burnsville, MN 55306",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/regent-at-burnsville-55306,Unknown,(800) 558-0653,Not found
BeeHive Homes of Lakeville,"20159 Iberia Ave, Lakeville, MN 55044","$8,100",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/beehive-homes-of-lakeville,Unknown,(800) 558-0653,Not found
Woodbury Villas,"7008 Lake Rd, Woodbury, MN 55125","$2,750",Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/woodbury-villas,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/woodbury/woodbury-villa/49503/
Milestone Senior Living Faribault,"2500 14th Street NE, Faribault, MN 55021",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/faribault/milestone-senior-living-apartments-and-memory-55021,45,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/faribault/milestone-senior-living/49750/
Scenic Hills Alternative Care,"6230 10th St N , Oakdale, MN 55128",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/oakdale/scenic-hills-alternative-care-55119,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/st-paul/scenic-hills-alternative-care/28731/
White Pine Advanced Assisted Living of Cottage Grove,"6900 East Point Douglas Rd S, Cottage Grove, MN 55016",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cottage-grove/white-pine-senior-living-of-cottage-grove,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/cottage-grove/cottage-grove-white-pine/49758/
Boulder Ponds Senior Living,"192 Jade Trail North, Lake Elmo, MN 55042",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/lake-elmo/boulder-ponds-senior-living-lake-elmo-55042,Unknown,(800) 558-0653,Not found
Woodbury Senior Living,"7012 Lake Road, Woodbury, MN 55125",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/woodbury-senior-living-55125,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/woodbury/woodbury-estates/28021/
"Brookview Cottage, Inc.","2808 Brookview Drive, Burnsville, MN 55337","$5,250",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/brookview-cottage-inc-55337,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/brookview-cottage/48930/
Riverhills Of Prescott Llc,"445 Court St, Prescott, WI 54021",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/prescott/riverhills-of-prescott-llc,Unknown,(800) 558-0653,Not found
Cardenas Friendship House,"13808 County Road 5, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/cardenas-friendship-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/cardenas-friendship-house/28205/
Carefree Living Burnsville,"600 E. Nicollet Boulevard, Burnsville, MN 55337","$3,191",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/carefree-living-burnsville-burnsville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/burnsville-carefree-living/27821/
Highland Homes and Services,"8047 66th Street Ct. S., Cottage Grove, MN 55016",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cottage-grove/highland-homes-and-services,Unknown,(800) 558-0653,Not found
Inverhaven,"2700 62nd St. East, Inver Grove Heights, MN 55076",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/inverhaven-55076,Unknown,(800) 558-0653,Not found
Encore at Maplewood,"2300 Hazelwood Street, Maplewood, MN 55109","$3,042",Assisted Living,https://www.caring.com/senior-living/minnesota/maplewood/encore-at-maplewood,46,(800) 558-0653,Not found
Suite Living of Lakeville,"20949 Keokuk Ave, Lakeville, MN 55044","$8,400",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/suite-living-of-lakeville,Unknown,(800) 558-0653,Not found
Cardenas Friendship Home IV - CLOSED,"1226 Wilderness Run Road, Eagan, MN 55123",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/eagan/cardenas-friendship-home-iv-closed,4,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/eagan/cardenas-friendship-house/28262/
Mapleton Community Home,"301 Troendle St SW, Mapleton, MN 56065",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/mapleton/mapleton-community-home,60,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/mapleton/mapleton-community-home/245362/
Stratford,"6617 Stratford Rd, Woodbury, MN 55125",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/stratford-55125,155,(800) 558-0653,Not found
Vista Prairie at Goldfinch Estates,"850 Goldfinch Street, Fairmont, MN 56031",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/fairmont/vista-prairie-at-goldfinch-estates,Unknown,(800) 558-0653,Not found
Rosemount Plaza,"2900 145th St W, Rosemount, MN 55068",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/rosemount/rosemount-plaza,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/rosemount/rosemount-court/29698/
Lakeview Methodist Health Care Center,"610 Summit Drive, Fairmont, MN 56031",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/fairmont/lakeview-methodist-health-care-center,72,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/fairmont/lakeview-methodist-health-care-center/245280/
Garden Court Apartments,"333 2nd Ave SW, Winnebago, MN 56098",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/winnebago/garden-court-apartments-winnebago,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/grand-rapids/garden-court-chateau/49763/
Afton Care,"13115 50th St S, Afton, MN 55001",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/afton/afton-care,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/afton/afton-care/48881/
Jack Daws Place - CLOSED,"16560 Jackdaw Path, Lakeville, MN 55044",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/jack-daws-place-closed,Unknown,(800) 558-0653,Not found
Benedictine Living,"2030 N Ave, Northfield, MN 55057","$2,295",Assisted Living,https://www.caring.com/senior-living/minnesota/northfield/benedictine-living-northfield,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/st-peter/benedictine-senior-living-comm/49264/
Elmore Assisted Living,"202 North Street East, Elmore, MN 56027","$1,375",Assisted Living,https://www.caring.com/senior-living/minnesota/elmore/elmore-assisted-living,Unknown,(800) 558-0653,Not found
"Hometown Senior Living - Belmont in Woodbury, MN","1265 Belmont Drive, Woodbury, MN 55125",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/hometown-senior-living-belmont-in-woodbury-mn,162,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/woodbury/hometown-senior-living-belmont/49686/
House of Curry,"3420 150th Street West, Rosemount, MN 55068",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/rosemount/house-of-curry,Unknown,(800) 558-0653,Not found
Friendship Court,"1228 SOUTH RICE STREET, Blue Earth, MN 56013",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/blue-earth/friendship-court,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/blue-earth/friendship-court/49602/
Nicollet Place,"311 S Nicollet St, Blue Earth, MN 56013",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/blue-earth/nicollet-place,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/blue-earth/nicollet-place/49514/
Parkwood Heights,"13309 Parkwood Dr, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/parkwood-heights-burnsville,Unknown,(800) 558-0653,Not found
Caledonia Rehab and Retirement,"425 North Badger Street, Caledonia, MN 55921",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/caledonia/caledonia-rehab-and-retirement,49,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/caledonia/caledonia-care-and-rehab-buck/27725/
Adith Miller Manor,"885 Mankato Avenue, Winona, MN 55987",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/winona/adith-miller-manor,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/winona/adith-miller-manor/27798/
Parker Oaks Communities,"211 6TH STREET NORTHWEST, Winnebago, MN 56098",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/winnebago/parker-oaks-communities,35,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/winnebago/parker-oaks-communities/49705/
Prairie Home Assisted Living,"620 Malin Court, Holmen, WI 54636",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/holmen/prairie-home-assisted-living,37,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/holmen/prairie-home/45569/
Assisted Living In Heritage Hall,"11501 Masonic Home Dr, Bloomington, MN 55437",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bloomington/assisted-living-in-heritage-hall,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bloomington/assisted-living-in-heritage-ha/48860/
The Beacon at Mapleton,"206 3Rd Avenue Ne, PO Box 365, Mapleton, MN 56065",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/mapleton/the-beacon-at-mapleton,Unknown,(800) 558-0653,Not found
Laurel Manor,"108 17th Ave S, Onalaska, WI 54650",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/onalaska/laurel-manor-54650,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/onalaska/laurel-manor/45514/
Hillview Terrace Assisted Living,"3503 Park Lane Drive, La Crosse, WI 54601",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/la-crosse/hillview-terrace-assisted-living-54601,30,(800) 558-0653,Not found
Caretta Holmen,"2120 Staphorst Lane, Holmen, WI 54636","$4,800",Assisted Living,https://www.caring.com/senior-living/wisconsin/holmen/caretta-holmen,Unknown,(800) 558-0653,Not found
Good Shepherd Lutheran Home,"800 Home Street, Box 747, Rushford, MN 55971",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/rushford/good-shepherd-lutheran-home-55971,65,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/rushford/good-shepherd-lutheran-home/245393/
Auburn Courts,"501 Oak St N, Chaska, MN 55318",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/chaska/auburn-courts-cambridge,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/chaska/auburn-courts/27956/
Caring Partners Adult Day Services,"610 Summit Dr, Fairmont, MN 56031",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/fairmont/caring-partners-adult-day-services,72,(800) 558-0653,https://www.seniorcare.com/adult-day-care/mn/fairmont/caring-partners-adult-day-services-lmhcc/2302/
SpringBrook Village of La Crescent,"1384 County Road 25, La Crescent, MN 55947","$2,480",Assisted Living,https://www.caring.com/senior-living/minnesota/la-crescent/springbrook-village-of-la-crescent,42,(800) 558-0653,Not found
Truman Senior Living,"400 NORTH 4TH AVENUE EAST, Truman, MN 56088",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/truman/truman-senior-living-truman,30,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/truman/truman-senior-living/245346/
Eagle Crest Communities,"2575 S 7TH ST, La Crosse, WI 54601",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/la-crosse/eagle-crest-communities,70,(800) 558-0653,Not found
Brookdale Onalaska,"949 10th Avenue North, Onalaska, WI 54650","$4,275",Assisted Living,https://www.caring.com/senior-living/wisconsin/onalaska/brookdale-onalaska,20,(800) 558-0653,Not found
Ingleside,"2811 ROLAND AVENUE, Fairmont, MN 56031",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/fairmont/ingleside-56031,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/fairmont/ingleside/49414/
Eagle Crest South,"622 Bennora Lee Court, La Crosse, WI 54601",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/la-crosse/eagle-crest-south-54601,80,(800) 558-0653,Not found
Hearten House III,"101 Juniper Ln, Holmen, WI 54636",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/holmen/hearten-house-iii,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/holmen/bethany-hearten-house-iii/42780/
Brookridge,"180 Sunset Avenue NW, Cokato, MN 55321",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cokato/brookridge-55321,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/cokato/brookridge/49665/
The Heights Assisted Living,"112 Juniper Lane, Holmen, WI 54636",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/holmen/the-heights-assisted-living,16,(800) 558-0653,Not found
