Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Alba Court Residences and Adult Day Care Center,"115 Washington St, New Smyrna Beach, FL 32168","$4,305",Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/alba-court-residences-and-adult-day-care-center,Unknown,(800) 558-0653,Not found
Wickshire Senior Living Port Orange,"1675 Dunlawton Ave, Port Orange, FL 32127","$3,295",Assisted Living,https://www.caring.com/senior-living/florida/port-orange/wickshire-senior-living-port-orange,Unknown,(800) 558-0653,Not found
Brilliance Assisted Living Edgewater,"2010 South Ridgewood Avenue, Edgewater, FL 32141",Not available,Assisted Living,https://www.caring.com/senior-living/florida/edgewater/brilliance-assisted-living-edgewater-32141,Unknown,(800) 558-0653,Not found
Gold Choice Palm Coast,"3830 Old Kings Rd, Palm Coast, FL 32137","$3,500",Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/gold-choice-palm-coast,Unknown,(800) 558-0653,Not found
Tiffany On The River,"402 N. Riverside Drive, New Smyrna Beach, FL 32168",Not available,Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/tiffany-on-the-river-32168,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/new-smyrna-beach/tiffany-on-the-river/14138/
Tuscan Gardens of Palm Coast,"650 Colbert Lane, Palm Coast, FL 32137",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/tuscan-gardens-of-palm-coast,Unknown,(800) 558-0653,Not found
Crown Assisted Living,"301 Milford Place, New Smyrna Beach, FL 32168","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/crown-assisted-living,Unknown,(800) 558-0653,Not found
Timberlane Lodge Assisted Living Facility,"415 S. Timberlane Dr., New Smyrna Beach, FL 32168","$4,000",Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/timberlane-lodge-assisted-living-facility-32168,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/new-smyrna-beach/timberlane-lodge-assisted-living-facility/50655/
Town and Country Assisted Living,"2440 Selleck Ave, New Smyrna Beach, FL 32168",Not available,Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/town-and-country-assisted-living,Unknown,(800) 558-0653,Not found
Golden House Assisted Living,"102 Rae Drive, Palm Coast, FL 32164",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/golden-house-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palm-coast/golden-house-senior-living/12538/
Coquina Cay Assisted Living,"117 Sweet Bay Avenue, New Smyrna Beach, FL 32168",Not available,Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/coquina-cay-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-orange/coquina-cove/14038/
MH Tender Care II,"9 Ponderosa Lane, Palm Coast, FL 32164","$2,300",Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/mh-tender-care-ii-32164,Unknown,(800) 558-0653,Not found
Stafiean at Home Care LLC,"3643 Old Hammock Rd, Port Orange, FL 32129","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/port-orange/stafiean-at-home-care-llc,Unknown,(800) 558-0653,Not found
Oasis (The),"425 Daytona Avenue, Holly Hill, FL 32117",Not available,Assisted Living,https://www.caring.com/senior-living/florida/holly-hill/oasis-the,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/holly-hill/oasis-the-/13418/
Life Touch Home Care,"47 Pickering Dr, Palm Coast, FL 32164",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/life-touch-home-care,Unknown,(800) 558-0653,Not found
New Smyrna Beach Assisted Living Facility,"5 Fairgreen Ave, New Smyrna Beach, FL 32168",Not available,Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/new-smyrna-beach-assisted-living-facility,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/new-smyrna-beach/timberlane-lodge-assisted-living-facility/50655/
M.A.E. Afch,"145 Whispering Pine Dr, Palm Coast, FL 32164",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/m-a-e-afch,Unknown,(800) 558-0653,Not found
JR Family Care,"1110 NW 134th Avenue, Miami, FL 33182",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/jr-family-care-33182,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/j-r-family-care/12866/
Grand Living at Coral Gables,"363 Granello Ave, Coral Gables, FL 33146",Not available,Assisted Living,https://www.caring.com/senior-living/florida/coral-gables/grand-living-at-coral-gables,Unknown,(800) 558-0653,Not found
Golden Ranch Inc,"5711 SW 196th Lane, Southwest Ranches, FL 33332",Not available,Assisted Living,https://www.caring.com/senior-living/florida/southwest-ranches/golden-ranch-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/southwest-ranches/golden-ranch/12545/
Four Freedoms House - Miami Beach,"3800 Collins Ave, Miami Beach, FL 33140",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami-beach/four-freedoms-house-miami-beach,Unknown,(800) 558-0653,Not found
Living Well Alf #2,"21280 Old Cutler Road, Cutler Bay, FL 33190",Not available,Assisted Living,https://www.caring.com/senior-living/florida/cutler-bay/living-well-alf-2,Unknown,(800) 558-0653,Not found
Reyes Home Care #2,"1640 Sw 83Rd Court, Miami, FL 33155",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/reyes-home-care-2,Unknown,(800) 558-0653,Not found
All American Aclf Inc,"808 W 1st Ave, Hialeah, FL 33010",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hialeah/all-american-aclf-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hialeah/all-america-adult-congregate-living-facility/11654/
Bright Horizons - North Springs,"7506 NW 42nd Street,, Coral Springs, FL 33065",Not available,Assisted Living,https://www.caring.com/senior-living/florida/coral-springs/bright-horizons-north-springs-33065,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/coral-springs/bright-horizons-of-north-springs/11964/
Golf View Apartments,"9678 Fontainebleau Blvd, Miami, FL 33172",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/golf-view-apartments,Unknown,(800) 558-0653,Not found
St Mary Towers Inc,"7615 NW 2nd Ave, Miami, FL 33150",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/st-mary-towers-inc,Unknown,(800) 558-0653,Not found
Helen M. Sawyer Plaza,"1150 NW 11 STREET ROAD, Miami, FL 33136",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/helen-m-sawyer-plaza-miami,Unknown,(800) 558-0653,Not found
Andre Retirement Manor,"5725 NW 28th St, Lauderhill, FL 33313",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lauderhill/andre-retirement-manor,Unknown,(800) 558-0653,Not found
TLC Home Inc,"15101 Sw 87th Ave, Palmetto Bay, FL 33176",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palmetto-bay/tlc-home-inc-33176,Unknown,(800) 558-0653,Not found
Sweet Life Alf Inc,"11631 Sw 100 St, Miami, FL 33176",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/sweet-life-alf-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/sweet-heart-alf/12425/
Seashore Senior Living,"699 N Dixie Fwy., New Smyrna Beach, FL 32168","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/seashore-senior-living,Unknown,(800) 558-0653,Not found
Adult Family Care Home,"5413 Hayden Blvd, Sarasota, FL 34232",Not available,Assisted Living,https://www.caring.com/senior-living/florida/sarasota/adult-family-care-home,Unknown,(800) 558-0653,Not found
Cayman Circle Adult Family Care,"5843 Cayman Cir W, West Palm Beach, FL 33407",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/cayman-circle-adult-family-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/west-palm-beach/cayman-circle-adult-family-care/50196/
Balmore House,"12137 86Th Rd N, West Palm Beach, FL 33412",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/balmore-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/west-palm-beach/balmore-house/11841/
Wize Choice Alf,"2901 Broadway, West Palm Beach, FL 33407",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/wize-choice-alf,Unknown,(800) 558-0653,Not found
Personal Touch Assisted Living Facility Inc,"20 Fir Trail Course, Ocala, FL 34472",Not available,Assisted Living,https://www.caring.com/senior-living/florida/ocala/personal-touch-assisted-living-facility-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/ocala/personal-touch-assisted-living-facility/13568/
Golden Retreat Ii,"9465 Longmeadow Cir, Boynton Beach, FL 33436",Not available,Assisted Living,https://www.caring.com/senior-living/florida/boynton-beach/golden-retreat-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/boynton-beach/golden-retreat-2-assisted-living-facility/50002/
Peaches-na-basket Adcc,"2040 SOUTEL DRIVE, Jacksonville, FL 32208",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/peaches-na-basket-adcc-32208,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/peaches-na-basket-adult-services/50572/
Kernan Private Nursing Care AFCH,"764 Aqua Surf Court, Jacksonville, FL 32225",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/kernan-private-nursing-care-afch,Unknown,(800) 558-0653,Not found
Nassau County Council on Aging,"1367 S 18th St, Fernandina Beach, FL 32034",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fernandina-beach/nassau-county-council-on-aging-32034,Unknown,(800) 558-0653,Not found
Discovery Village At Deerwood,"10520 Validus Dr, Jacksonville, FL 32256","$4,191",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/discovery-village-at-deerwood-jacksonville-32256,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/discovery-village-at-deerwood/53605/
Grand Living at Tamaya,"3270 Tamaya Blvd, Jacksonville, FL 32246","$4,640",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/grand-living-at-tamaya,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/grand-mary-s-house/12593/
Independent Manor,"3607 Herschel St, Jacksonville, FL 32205",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/independent-manor,Unknown,(800) 558-0653,Not found
Grace Ministry of Helping Hands,"1620 Naldo Avenue, Jacksonville, FL 32207",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/grace-ministry-of-helping-hands,Unknown,(800) 558-0653,Not found
Ali Angel'S Nest,"864 Wyolen Street, Jacksonville, FL 32254",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/ali-angel-s-nest-jacksonville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/ali-angel-s-nest/11651/
Dellwood Afch,"10731 Indies Dr N, Jacksonville, FL 32246",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/dellwood-afch,Unknown,(800) 558-0653,Not found
Bishop Christian Home Ii,"16308 Magnolia Grove Way, Jacksonville, FL 32218",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/bishop-christian-home-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/bishop-christian-home-ii/50135/
Allegro - Fleming Island,"3651 Highway 17, Fleming Island, FL 32003",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fleming-island/allegro-fleming-island-fleming-island,Unknown,(800) 558-0653,Not found
CLOSED - Lake Seminole Care Home,"10579 101St Avenue, Seminole, FL 33772",Not available,Assisted Living,https://www.caring.com/senior-living/florida/seminole/closed-lake-seminole-care-home,Unknown,(800) 558-0653,Not found
Starling at Nocatee Assisted Living and Memory Care,"999 Crosswater Parkway, Ponte Vedra, FL 32081","$4,695",Assisted Living,https://www.caring.com/senior-living/florida/ponte-vedra/starling-at-nocatee-assisted-living-and-memory-care,Unknown,(800) 558-0653,Not found
Diamond Assisted Living and Memory Care,"3339 US-17, Green Cove Springs, FL 32043","$3,100",Assisted Living,https://www.caring.com/senior-living/florida/green-cove-springs/diamond-assisted-living-and-memory-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/green-cove-springs/diamond-assisted-living-memory-care/53608/
Cecil Pines,"6008 Lake Cove Avenue, Jacksonville, FL 32221",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/cecil-pines-32221,Unknown,(800) 558-0653,Not found
Palagio Senior Living,"1525 Kingsley Ave, Orange Park, FL 32073","$4,795",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/palagio-senior-living,Unknown,(800) 558-0653,Not found
Penney Retirement Community,"P.O. Box 555, Penney Farms, FL 32079",Not available,Assisted Living,https://www.caring.com/senior-living/florida/penney-farms/penney-retirement-community-32079,Unknown,(800) 558-0653,Not found
Quality Care of Florida,"1261 Tumbleweed Drive, Orange Park, FL 32065","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/quality-care-of-florida,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/orange-park/quality-care-of-florida/13641/
Penney Retirement Community - Penney Farms,"3495 Hoffman St, Penney Farms, FL 32079",Not available,Assisted Living,https://www.caring.com/senior-living/florida/penney-farms/penney-retirement-community-penney-farms,Unknown,(800) 558-0653,Not found
Silver Treasures At Ponte Vedra,"119 Da Vinci Blvd, Nocatee, FL 32081",Not available,Assisted Living,https://www.caring.com/senior-living/florida/nocatee/silver-treasures-at-ponte-vedra-32081,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/silver-treasures-at-mandarin/13150/
Spring Gardens Of Orange Park Inc,"2550 Sandlewood Cir, Orange Park, FL 32065","$6,000",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/spring-gardens-of-orange-park-inc-32065,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/orange-park/spring-gardens-of-orange-park/50525/
Senior Living at the Greens,"4950 SR 16, Saint Augustine, FL 32092","$4,540",Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/senior-living-at-the-greens,Unknown,(800) 558-0653,Not found
Premier Assisted Living,"319 Eldridge Ave., Orange Park, FL 32073","$2,300",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/premier-assisted-living-orange-park,Unknown,(800) 558-0653,Not found
Peterson's Sheltered Care Center,"1622 Silver St, Jacksonville, FL 32206",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/peterson-s-sheltered-care-center,Unknown,(800) 558-0653,Not found
Home For Me,"7655 Collins Ridge Blvd, Jacksonville, FL 32244","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/home-for-me-32244,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/home-for-me/50367/
Home Care Assisted Living Llc,"1906 Belhaven Dr, Orange Park, FL 32065",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/home-care-assisted-living-llc,Unknown,(800) 558-0653,Not found
