Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Hi-Meadows Apartments,"3135 Memorial Hwy, , Dallas, PA 18612",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/dallas/the-hi-meadows-apartments,Unknown,(800) 558-0653,Not found
Deepwood Estates by Barclay House,"203 Old Chapin Rd, Lexington, SC 29072","$2,949",Independent Living,https://www.caring.com/senior-living/south-carolina/lexington/deepwood-estates-by-barclay-house,Unknown,(800) 558-0653,Not found
Riverton Woods,"400 North Twelfth Street, Lemoyne, PA 17043",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lemoyne/riverton-woods,Unknown,(800) 558-0653,Not found
Westcott Terrace,"319 Providence St, West Warwick, RI 02893",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/west-warwick/westcott-terrace,Unknown,(800) 558-0653,Not found
Armstrong County Health Center,"265 SOUTH MCKEAN STREET, Kittanning, PA 16201",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/kittanning/armstrong-county-health-center-kittanning,115,(800) 558-0653,https://www.seniorcare.com/adult-day-care/pa/kittanning/armstrong-county-health-center-adult-day-care/3427/
Franklin & Noble Manor,"43 E Noble Ave, Shoemakersville, PA 19555",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/shoemakersville/franklin-noble-manor,6,(800) 558-0653,Not found
Hall Manor,"70 Warwick Ave, Providence, RI 02905",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/providence/hall-manor,Unknown,(800) 558-0653,Not found
Encore on the Lake,"243 McDowell Ln, Canonsburg, PA 15317",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/canonsburg/encore-on-the-lake-15317,Unknown,(800) 558-0653,Not found
Holiday Columbia Pines,"1720 Devonshire Dr, Columbia, SC 29204","$2,229",Independent Living,https://www.caring.com/senior-living/south-carolina/columbia/holiday-columbia-pines,Unknown,(800) 558-0653,Not found
Sparrows Point I Apartments,"311 Hardig Rd, Warwick, RI 02886",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/warwick/sparrows-point-i-apartments,Unknown,(800) 558-0653,Not found
The Manor House at Branchlands,"1300 Branchlands Drive, Charlottesville, VA 22901","$2,600",Independent Living,https://www.caring.com/senior-living/virginia/charlottesville/the-manor-house-at-branchlands,Unknown,(800) 558-0653,Not found
Resting Place,"207 East Shockley Ferry Road , Anderson, SC 29624",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/anderson/resting-place-29624,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/anderson/resting-place-2/39077/
Randal Manor,"75 Mathewson St, Cranston, RI 02920",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/cranston/randal-manor,Unknown,(800) 558-0653,Not found
Mccallum Manor,"32 S Minnequa Ave, Canton, PA 17724",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/canton/mccallum-manor,27,(800) 558-0653,Not found
The Legacy of Anderson,"3501 North Highway 81, Anderson, SC 29621",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/anderson/the-legacy-of-anderson-senior-living-community-29621,Unknown,(800) 558-0653,Not found
Jamestown Village,"300 Lackawanna St, Reading, PA 19601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/reading/jamestown-village,Unknown,(800) 558-0653,Not found
Lakeview Retirement Community,"2134 N Lake Drive, Columbia, SC 29212","$4,100",Independent Living,https://www.caring.com/senior-living/south-carolina/columbia/lakeview-retirement-community,Unknown,(800) 558-0653,Not found
Neffsville Terrace,"6 Terrace Drive, Lancaster, PA 17601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lancaster/neffsville-terrace-17601,240,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/lancaster/neffsville-nursing-and-rehabilitation/395205/
Woodland Apartments,"20 Woodland Dr, Coventry, RI 02816",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/coventry/woodland-apartments,210,(800) 558-0653,Not found
Tionesta Manor Apartments,"101 Bridge St, Tionesta, PA 16353",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/tionesta/tionesta-manor-apartments,Unknown,(800) 558-0653,Not found
Thomas Campbell Apartments,"850 Beech St, Washington, PA 15301",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/washington/thomas-campbell-apartments,Unknown,(800) 558-0653,Not found
The Residence at Fitz Farm,"2200 Springwood Rd, York, PA 17403",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/york/the-residence-at-fitz-farm,75,(800) 558-0653,Not found
Peter Herdic Hi- Rise,"505 Center St, Williamsport, PA 17701",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/williamsport/peter-herdic-hi-rise,Unknown,(800) 558-0653,Not found
TerraBella Greenville,"11 East Augusta Place, Greenville, SC 29605","$2,550",Independent Living,https://www.caring.com/senior-living/south-carolina/greenville/terrabella-greenville,100,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/greenville/terrabella-greenville/53621/
The Village at Southlake,"123 Gibson Road, Lexington, SC 29072","$3,150",Independent Living,https://www.caring.com/senior-living/south-carolina/lexington/the-village-at-southlake,Unknown,(800) 558-0653,Not found
Ridgeview Apartments,"100 Ridgeview Ct, Mount Pleasant, PA 15666",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/mount-pleasant/ridgeview-apartments-mount-pleasant,70,(800) 558-0653,Not found
Myrtle Trace,"P O Box # 3908, Myrtle Beach, SC 29578",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/myrtle-beach/myrtle-trace,Unknown,(800) 558-0653,Not found
Connellsville Heritage Apartments,"502 Decatur Ave, Connellsville, PA 15425",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/connellsville/connellsville-heritage-apartments,Unknown,(800) 558-0653,Not found
Overture Greenville 55+ Apartment Homes,"52 Market Point Dr, Greenville, SC 29607","$1,399",Independent Living,https://www.caring.com/senior-living/south-carolina/greenville/overture-greenville-55-apartment-homes-29607,12,(800) 558-0653,Not found
Clemson Downs,"500 Downs Loop, Clemson, SC 29631",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/clemson/clemson-downs-29631,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/clemson/clemson-downs-assisted-living/38809/
Brakeley Park Center,"290 Red School Lane, Phillipsburg, NJ 08865",Not available,Independent Living,https://www.caring.com/senior-living/new-jersey/phillipsburg/brakeley-park-center-08865,120,(800) 558-0653,Not found
Westminster Place at Parkesburg,"320 West First Avenue, Parkesburg, PA 19365",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/parkesburg/westminster-place-at-parkesburg,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/oakmont/westminster-place-of-oakmont/38547/
Ashley Park by Barclay Estates,"1451 Tobias Gadson Blvd, Charleston, SC 29407","$2,769",Independent Living,https://www.caring.com/senior-living/south-carolina/charleston/ashley-park-by-barclay-estates,Unknown,(800) 558-0653,Not found
Medway Place,"229 Medway St, Providence, RI 02906",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/providence/medway-place,Unknown,(800) 558-0653,Not found
Bloomsburg Towers,"330 W 3rd Street, Bloomsburg, PA 17815",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/bloomsburg/bloomsburg-towers-17815,Unknown,(800) 558-0653,Not found
Upside Charleston,"601 Meeting St, Charleston, SC 29403",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/charleston/upside-charleston,Unknown,(800) 558-0653,Not found
Miller Oaks Village Apartments,"303Millerrd700, Mauldin, SC 29662",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/mauldin/miller-oaks-village-apartments,Unknown,(800) 558-0653,Not found
Overture West Ashley 55+ Apartment Homes,"45 Coburg Road, Charleston, SC 29407","$1,550",Independent Living,https://www.caring.com/senior-living/south-carolina/charleston/overture-west-ashley-55-apartment-homes,Unknown,(800) 558-0653,Not found
Keller House Senior Living,"103 West Keller Street, Mechanicsburg, PA 17055",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/mechanicsburg/keller-house-senior-living-17055,Unknown,(800) 558-0653,Not found
Moravian Manor Communities,"300 W. Lemon Street , Lititz, PA 17543",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lititz/moravian-manor-communities,119,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/lititz/moravian-manor/395325/
Still Hopes,"1 Still Hopes Dr., West Columbia, SC 29169",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/west-columbia/still-hopes-29169,Unknown,(800) 558-0653,Not found
Hemlock Village,"110 Foster Center Rd, Foster, RI 02825",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/foster/hemlock-village,Unknown,(800) 558-0653,Not found
Restore at Carolina Park,"1588 Bloom Street, Mount Pleasant, SC 29466","$1,695",Independent Living,https://www.caring.com/senior-living/south-carolina/mount-pleasant/restore-at-carolina-park,Unknown,(800) 558-0653,Not found
Kearsarge Place,"1768 Zimmerly Rd, Erie, PA 16509",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/kearsarge-place,Unknown,(800) 558-0653,Not found
Daniel Pointe Retirement Community,"514 Robert Daniel Dr, Daniel Island, SC 29492","$3,479",Independent Living,https://www.caring.com/senior-living/south-carolina/daniel-island/daniel-pointe-retirement-community,Unknown,(800) 558-0653,Not found
Magnolia Bridge at Murrells Inlet,"1056 TPC Blvd, Murrells Inlet, SC 29576",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/murrells-inlet/magnolia-bridge-at-murrells-inlet-29576,82,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/murrells-inlet/magnolia-bridge-at-murrells-inlet/59290/
South Bay at Mount Pleasant,"1400 Liberty Midtown Drive Suite 420, Mt Pleasant, SC 29464",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/mt-pleasant/south-bay-at-mount-pleasant,160,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/mount-pleasant/south-bay-assisted-living-and-memory-care/59286/
Brevillier Village,"5416 E Lake Road, Erie, PA 16511",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/brevillier-village,140,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/erie/barnabas-court-at-brevillier-village/37264/
Hulon Greene,"900 Poinsett Pl, , West Columbia, SC 29169",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/west-columbia/hulon-greene-29169,Unknown,(800) 558-0653,Not found
Summerville Estates Gracious Retirement Living,"704 Central Ave, Summerville, SC 29483","$3,285",Independent Living,https://www.caring.com/senior-living/south-carolina/summerville/summerville-estates-gracious-retirement-living,Unknown,(800) 558-0653,Not found
Ambriant at Avondale,"10131 Calvin Hall Rd., Fort Mill, SC 29707","$3,000",Independent Living,https://www.caring.com/senior-living/south-carolina/fort-mill/ambriant-at-avondale,Unknown,(800) 558-0653,Not found
Palmetto Towers,"1150 S Pike W, Sumter, SC 29150",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/sumter/palmetto-towers,Unknown,(800) 558-0653,Not found
Azalea Place Apartments,"663 Rutherford Rd, Greenville, SC 29609",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/greenville/azalea-place-apartments,Unknown,(800) 558-0653,Not found
The Elms Of Chaleston,"9101 Lafayette Ct, Charleston, SC 29406",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/charleston/the-elms-of-chaleston,Unknown,(800) 558-0653,Not found
Monsignor De Angelis Manor,"825 Wakefield St, West Warwick, RI 02893",Not available,Independent Living,https://www.caring.com/senior-living/rhode-island/west-warwick/monsignor-de-angelis-manor,Unknown,(800) 558-0653,Not found
Upside Greenville,"810 Woodruff Road, Greenville, SC 29607","$1,700",Independent Living,https://www.caring.com/senior-living/south-carolina/greenville/upside-greenville,Unknown,(844) 922-2159,Not found
The Claiborne at Brickyard Crossing,"112 Grandview Dr, Summerville, SC 29483",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/summerville/the-claiborne-at-brickyard-crossing-29483,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/summerville/claiborne-at-brickyard-crossing/59312/
Liberty Cottages at Park West,"3086 Rice Field Ln, Mount Pleasant, SC 29466",Not available,Independent Living,https://www.caring.com/senior-living/south-carolina/mount-pleasant/liberty-cottages-at-park-west,Unknown,(800) 558-0653,Not found
TerraBella Windsor Lake,"9370 Windsor Lake Blvd, Columbia, SC 29223","$2,330",Independent Living,https://www.caring.com/senior-living/south-carolina/columbia/terrabella-windsor-lake,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/sc/columbia/terrabella-windsor-lake/53626/
Brightmore of South Charlotte,"10225 Old Ardrey Kell Road, Charlotte, NC 28277",Not available,Independent Living,https://www.caring.com/senior-living/north-carolina/charlotte/brightmore-of-south-charlotte-28277,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/nc/charlotte/the-terrace-at-brightmore-of-south-charlotte/59520/
The Oaks of Orangeburg,"1000 Methodist Oaks Dr, Orangeburg, SC 29116","$1,995",Independent Living,https://www.caring.com/senior-living/south-carolina/orangeburg/the-oaks-of-orangeburg-29115,40,(800) 558-0653,https://www.seniorcare.com/adult-day-care/sc/orangeburg/the-oaks-arms-day-center/4537/
The Village at Whitehall,"3108 St. Stephens Lane , Whitehall, PA 18052",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/whitehall/the-village-at-whitehall-18052,215,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/whitehall/whitehall-manor/38553/
Connect55+ Meadville,"637 Pine Street, Meadville, PA 16335","$1,240",Independent Living,https://www.caring.com/senior-living/pennsylvania/meadville/connect55-meadville,Unknown,(800) 558-0653,Not found
Derian Lodge Senior Living,"1701 3rd Ave SE, Aberdeen, SD 57401","$2,820",Independent Living,https://www.caring.com/senior-living/south-dakota/aberdeen/derian-lodge-senior-living,28,(800) 558-0653,https://www.seniorcare.com/assisted-living/sd/aberdeen/derian-place-senior-living/39319/
